SCORE_ID,TRANSACTION_ID,USER_ID,ZSCORE_FLAG,VELOCITY_FLAG,CATEGORY_RISK_SCORE,GEOGRAPHIC_RISK_SCORE,ISOLATION_FOREST_SCORE,COMBINED_RISK_SCORE,RISK_LEVEL,RECOMMENDATION,SCORED_AT
c5a09b22-62a,11D6891FC654,USER_003,0.0,0.0,0.7,0.5,0.3347171893168024,0.2637,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
e65e9f3d-6e0,471768AA2A3C,USER_003,0.0,0.0,0.3,0.5,0.1335489529208741,0.1534,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
44fadfc2-bb7,161AE220BF14,USER_003,0.0,0.0,0.3,0.5,0.5374223366317299,0.2544,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
fa093eb4-ee3,D166F8B7CBDB,USER_003,0.0,0.0,0.3,0.5,0.31846926833270306,0.1996,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
e2eeb2f8-b96,91EEB80E346F,USER_003,0.0,0.0,0.3,0.2,0.08754248563106659,0.0969,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
7e33529e-f2e,FFC3C98E2FDA,USER_003,0.0,0.0,0.3,0.2,0.31857602530876006,0.1546,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
317586c3-310,DD1822269791,USER_003,0.0,0.2,0.05,0.2,0.32662008159209643,0.1592,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
7c5a0282-4fe,FDF35EF377D1,USER_003,0.0,0.2,0.05,0.5,0.220496560785714,0.1776,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
8b39b3a9-464,129B0C44C3B8,USER_003,0.0,0.2,0.3,0.5,0.48800392915437174,0.282,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
face111b-da7,A03CFBCAFEBD,USER_003,0.0,0.2,0.3,0.2,0.2547117359367328,0.1787,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
198eed73-60b,02EF479DA143,USER_003,0.0,0.0,0.3,0.5,0.17509794195742,0.1638,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
7133265e-331,3FA167649E10,USER_003,0.056,0.0,0.05,0.5,0.39048026458213325,0.1941,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
70c2724d-610,DCDF4169A739,USER_003,0.0,0.0,0.4,0.2,0.14634006810199585,0.1266,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
9ce0840c-9ed,C4E67775B755,USER_003,0.0,0.0,0.05,0.5,0.16526015121574245,0.1238,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
7ddd16ca-710,4A134AA318A6,USER_003,0.0,0.0,0.05,0.5,0.1933584884895796,0.1308,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
6d0e7f6a-b31,871F72706F05,USER_003,0.0,0.0,0.1,0.5,0.36188155806516786,0.1805,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
55143fa9-a51,92247000E1E6,USER_003,0.0,0.0,0.3,0.5,0.13252849386226995,0.1531,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
c065b46b-1a4,E0B2A751C655,USER_003,0.0,0.0,0.3,0.5,0.2796063567005259,0.1899,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
52b7bc6f-2df,3287FDE9E21C,USER_003,0.0,0.0,0.3,0.2,0.1906332301595297,0.1227,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
92f33b77-847,C288C726FA6D,USER_003,0.0,0.0,0.3,0.5,0.10467573431493149,0.1462,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
4bf7a384-7d7,6831EB958619,USER_003,0.0,0.0,0.05,0.5,0.2181654592051876,0.137,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
a85592c5-954,9F951EBE8EBC,USER_003,0.0,0.0,0.05,0.5,0.37080485239566374,0.1752,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
96d3dad2-d50,0C75882B6EA5,USER_003,0.0,0.0,0.3,0.5,0.10214733351280914,0.1455,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
f1291883-fc4,72E27DF3E796,USER_003,0.0,0.0,0.05,0.2,0.20004900597446296,0.0875,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
0effc8c2-621,4C0EE15F429D,USER_003,0.0,0.0,0.9,0.5,0.7000008959891657,0.385,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
a02bf1cf-b7c,F630307E552C,USER_003,0.0,0.0,0.05,0.5,0.17171318904191646,0.1254,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
ffe7e986-38e,320A07694C85,USER_003,0.0,0.0,0.7,0.5,0.4440549675370079,0.291,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
d1510f1c-a27,FF093963637E,USER_003,0.0935,0.0,0.3,0.2,0.4255301631261842,0.2048,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
00b2deba-95b,2AE6F8F57A35,USER_003,0.0,0.0,0.05,0.5,0.17187311306801,0.1255,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
2a4e087d-f35,1E6D55930C5C,USER_003,0.0,0.0,0.05,0.2,0.14481880572239514,0.0737,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
f9b861bb-948,40EBC58081FA,USER_003,0.0,0.0,0.3,0.5,0.12812420034104233,0.152,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
06d36c89-776,0D11A64480A4,USER_003,0.0,0.0,0.05,0.5,0.26334884504739253,0.1483,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
b23e5b74-814,773147E6C471,USER_003,0.0,0.0,0.05,0.5,0.15715858784795766,0.1218,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
4a2df96e-f28,9CDA0B59A192,USER_003,0.0,0.0,0.3,0.5,0.14262966653350218,0.1557,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
d67fd464-64e,4E3C356E2770,USER_003,0.0,0.0,0.05,0.2,0.15648490061114062,0.0766,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
80edc388-a98,ACC6A64E3133,USER_003,0.0,0.0,0.05,0.5,0.16289471237105346,0.1232,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
2c1e94bf-44e,F21D6D027DF2,USER_003,0.0,0.0,0.05,0.2,0.1516621299019414,0.0754,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
731c0454-299,9C2CB7E35EBF,USER_003,0.0,0.0,0.3,0.5,0.12170093863553766,0.1504,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
5ba36804-e24,77A62EA63B5B,USER_003,0.7415,0.2,0.05,0.5,0.7353639386056542,0.4917,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
50487fef-c39,A5B31E1D2126,USER_003,0.0,0.2,0.15,0.5,0.2698337010842671,0.205,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
f2832da4-3a7,1FC2D1EBEAEF,USER_003,0.8636,0.0,0.3,0.5,0.7660282913317455,0.5274,HIGH,Flag for review. Require step-up authentication before approval.,2026-02-20T01:52:03.986267
983f4a96-289,494237DD4617,USER_003,0.0,0.0,0.05,0.5,0.17242844992465944,0.1256,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
e121751a-320,C4EA1B10912E,USER_003,0.0,0.0,0.3,0.5,0.16695523579423255,0.1617,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
5f29d25b-dea,7E61BCF84C08,USER_003,0.0,0.0,0.05,0.2,0.43749578349352924,0.1469,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
687b91dd-34f,2D00BBD7D122,USER_003,0.0,0.0,0.3,0.5,0.25794976491271226,0.1845,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
439dbd4a-9fd,A43853FB6BBF,USER_003,0.0,0.0,0.3,0.5,0.1050012969049593,0.1463,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
cd6ad198-b0b,18396D6D5748,USER_003,0.0,0.2,0.05,0.2,0.3522546885623392,0.1656,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
72510e7b-e89,716910C4C444,USER_003,0.0,0.0,0.05,0.5,0.22679585011807402,0.1392,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
f9eae0e0-abc,F975149179D3,USER_003,0.0,0.0,0.3,0.5,0.15556001869796832,0.1589,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
2d45b90e-957,AA218B816C93,USER_003,0.0,0.0,0.05,0.2,0.3166157993041844,0.1167,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
5b10598e-792,490B433820A5,USER_003,0.0,0.0,0.3,0.2,0.16191829074454678,0.1155,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
cfbede52-872,CED067BB630D,USER_003,0.0,0.0,0.3,0.2,0.10727602635080902,0.1018,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
02cc76d4-74e,335AE652BF38,USER_003,0.0,0.0,0.3,0.5,0.17245243632297325,0.1631,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
2487b9a6-090,B4A983B1F3B3,USER_003,0.0,0.0,0.05,0.2,0.27508677224906875,0.1063,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
62743bb9-445,47427E55F116,USER_003,0.0,0.0,0.3,0.5,0.18401281172761963,0.166,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
091aef84-506,B5941CE17DAB,USER_003,0.2464,0.2,0.05,0.5,0.4965052435260786,0.3082,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
34429634-173,06EA29B142CC,USER_003,0.0,0.2,0.3,0.2,0.13044844331447425,0.1476,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
c6ad733c-1b8,F8B058C64B31,USER_003,0.0,0.0,0.05,0.2,0.22787179466701546,0.0945,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
61ad3e61-c6c,047FC14FDC05,USER_003,0.0,0.0,0.05,0.5,0.10911334002678341,0.1098,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
063524a3-539,DB7936D3D84D,USER_003,0.0,0.0,0.15,0.5,0.12508109660278222,0.1288,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
2eb92335-c83,9F56535E085D,USER_003,0.0,0.0,0.05,0.5,0.34439598197470545,0.1686,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
08668a77-62a,82C668BC682A,USER_003,0.0,0.0,0.7,0.2,0.32989259234512724,0.2175,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
26d083d1-129,17CCC8CC00A2,USER_003,0.325,0.2,0.3,0.5,0.6308743879630547,0.399,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
23fd2f31-c06,415A30BA6537,USER_003,0.0,0.2,0.05,0.5,0.154933642768312,0.1612,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
c43735f8-95c,FBFE9407D5AD,USER_003,0.0,0.2,0.3,0.2,0.2845067057994878,0.1861,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
ea7a4ded-866,3B06B5B068D2,USER_003,0.0,0.0,0.3,0.5,0.13421948514516457,0.1536,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
84fbce2f-b41,FFA1B573884A,USER_003,0.1624,0.0,0.05,0.5,0.42077267446594835,0.2283,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
fbbee1ba-af9,FF25ACAD8DCB,USER_003,0.0,0.0,0.05,0.2,0.12992642038188085,0.07,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
3070a2af-193,146D98859E64,USER_003,0.0,0.0,0.3,0.2,0.11752265923611638,0.1044,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
c57c082a-e23,B79F4E22B200,USER_003,0.0,0.0,0.3,0.5,0.15921986631106722,0.1598,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
dd675e21-208,F96D61EC6E64,USER_003,0.0,0.0,0.3,0.5,0.2018555165406699,0.1705,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
ffbedb68-073,CF727E48C999,USER_003,0.0,0.2,0.3,0.5,0.21853540333761157,0.2146,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
a4272742-db0,E853D76A177B,USER_003,0.0,0.2,0.05,0.2,0.41947563980763736,0.1824,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
51451e61-ff2,031DE075E8F6,USER_003,0.3814,0.2,0.05,0.2,0.7192272633378268,0.3527,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
d8659160-f34,19264FC899B7,USER_003,0.0,0.2,0.05,0.5,0.3736391713143905,0.2159,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
d2b32a48-75f,BDD3F6D7E166,USER_003,0.0,0.2,0.05,0.5,0.1984419024623706,0.1721,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
51f47e88-e8b,88139A011CC5,USER_003,0.0,0.2,0.05,0.2,0.3720249297071416,0.1705,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
f28797e0-3e7,1B174D2E4078,USER_003,0.5055,0.2,0.3,0.5,0.7300175536395913,0.4689,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
4dd3c405-daa,5108326F53A3,USER_003,0.0,0.0,0.05,0.5,0.1506752224683463,0.1202,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
24b154bb-6c5,BF2AABBF942C,USER_003,0.0,0.0,0.05,0.5,0.1526630159084711,0.1207,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
56ebca96-404,19C74A364D60,USER_003,0.0,0.2,0.05,0.5,0.5355095472319464,0.2564,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
bf5fb9b8-eb3,D817067900DB,USER_003,0.0,0.0,0.05,0.5,0.35406174574828386,0.171,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
50d783fe-02f,92246F00E874,USER_003,0.0,0.0,0.05,0.5,0.39149803724439625,0.1804,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
4a12ce98-4e2,22678E95A574,USER_003,0.0,0.0,0.3,0.5,0.2549394077349345,0.1837,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
bf6029d4-2d5,CD637517B1DF,USER_003,0.0,0.0,0.3,0.5,0.30813524126560643,0.197,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
f2827441-20d,3DFD7C1B578C,USER_003,0.0,0.0,0.3,0.5,0.22461852564622398,0.1762,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
a4e8d681-995,8701973FBD17,USER_003,0.0,0.0,0.05,0.2,0.19755504896803933,0.0869,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
569d43d9-b13,F10E888E6B38,USER_003,0.0,0.0,0.3,0.2,0.29680170488114754,0.1492,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
82b853e5-191,33A03787D050,USER_003,0.0,0.0,0.3,0.5,0.13880330196276192,0.1547,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
964974ce-4ab,A3C7C7328FE3,USER_003,0.0,0.0,0.3,0.5,0.11259575271957423,0.1481,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
97756f1a-250,560A039EF305,USER_003,0.0,0.0,0.3,0.5,0.10117669773504989,0.1453,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
7da5bf39-612,5E043F067EA5,USER_003,0.0,0.2,0.05,0.5,0.13983435917707765,0.1575,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
4db067a9-ee2,E29E7C8EBED9,USER_003,0.0,0.2,0.3,0.5,0.18696079240887464,0.2067,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
0ede8518-6cb,EBF0E68EC37D,USER_003,0.228,0.2,0.05,0.5,0.5315759931951252,0.3124,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
2fdce3a8-7b1,0C8425552FCA,USER_003,0.0,0.2,0.05,0.5,0.454115213461175,0.236,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
037c169f-e6e,F3ECE777019F,USER_003,0.0,0.2,0.05,0.2,0.6204845375139354,0.2326,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
a7bd027e-70f,EBAECA6E8478,USER_003,0.0,0.2,0.05,0.5,0.17671762289322135,0.1667,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
ddf100d4-53d,A3EC11C54E2C,USER_003,0.009,0.0,0.05,0.5,0.5121256973379711,0.2128,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
8be53bff-432,443F10E84255,USER_003,0.0,0.0,0.3,0.5,0.1376077622470243,0.1544,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
873da244-5f1,1E8CBDB41750,USER_003,0.0,0.0,0.05,0.5,0.3208772396360896,0.1627,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
586dda21-517,854DD96E5ED0,USER_003,0.0,0.0,0.05,0.5,0.40204034138312106,0.183,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
83188f1a-4f5,5AF0F3D175DB,USER_003,0.0,0.0,0.3,0.5,0.20209133796969747,0.1705,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
b7aa0243-cba,889695155B29,USER_003,0.0,0.0,0.05,0.5,0.192852903098228,0.1307,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
b293d44c-8e7,8A885C6F3238,USER_003,0.0,0.0,0.05,0.2,0.11953664325208191,0.0674,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
9c292c03-b2b,7A12B38F549D,USER_003,0.2822,0.0,0.4,0.5,0.6821301398896124,0.3761,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
6effee86-45e,77A1D67387CC,USER_003,0.0,0.0,0.3,0.2,0.1265430445850706,0.1066,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
dd5fec5d-dd6,2986A44E6AA9,USER_003,0.0,0.2,0.3,0.5,0.1605309808924763,0.2001,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
e455df88-fb2,061A2DFC0677,USER_003,0.0,0.2,0.05,0.5,0.38663942846585897,0.2192,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
ec799b08-8de,98176AEAE7B2,USER_003,0.0,0.2,0.3,0.5,0.13629104764938027,0.1941,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
0c70b756-388,A57CDB03697F,USER_003,0.0,0.2,0.05,0.2,0.3968137009317527,0.1767,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
008061bf-18f,F10B2C98F80A,USER_003,0.0,0.0,0.15,0.5,0.3040923518016765,0.1735,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
03bebb7f-000,2E7AB84AD14D,USER_003,0.0,0.2,0.3,0.5,0.496066747408756,0.284,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
3e9bb386-403,543F6B59732C,USER_003,0.3567,0.2,0.3,0.2,0.5760349895537321,0.3482,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
12f59b1b-397,B37C5FBE03F5,USER_003,0.0,0.2,0.3,0.5,0.19453049095837205,0.2086,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
9a0df137-0be,8ED775B9577A,USER_003,0.0,0.2,0.05,0.5,0.2700054094849519,0.19,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
d0bb9ec2-c8b,E17C36E3E3C3,USER_003,0.0,0.2,0.05,0.5,0.5176760403203188,0.2519,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
26146c17-5a4,CD1A4B2D1700,USER_003,0.0,0.4,0.3,0.5,0.608495095926666,0.3521,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
89b24035-0da,126D10ABFB0D,USER_003,0.0,0.4,0.05,0.2,0.5381240502003755,0.252,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
3cb1707d-10e,84926110E8AA,USER_003,0.0,0.2,0.05,0.5,0.2515969084879349,0.1854,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
4fff7606-41f,85C720B94FFF,USER_003,0.0,0.2,0.3,0.5,0.3161431042190025,0.239,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
34e47e2d-4c4,F81443BD930C,USER_003,0.0,0.2,0.05,0.2,0.35383770246396284,0.166,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
b92f6d3a-154,E80EB5E1C38D,USER_003,0.0,0.0,0.3,0.5,0.3718064229092266,0.213,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
5774c855-b62,CFBDED466CC1,USER_003,0.0,0.0,0.05,0.5,0.33227420881088865,0.1656,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
19d2fc55-f00,EC4825B9C7B1,USER_003,0.1785,0.0,0.05,0.2,0.6848081334744371,0.2533,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
d94f91f1-962,6619C93F14EC,USER_003,0.0,0.0,0.05,0.2,0.25887607015339575,0.1022,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
692fcad0-f73,55B4BE051B40,USER_003,0.0,0.0,0.05,0.5,0.5625304358156784,0.2231,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
c0e566c4-0a9,56E392A6C0E7,USER_003,0.0,0.0,0.05,0.5,0.2028006374684035,0.1332,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
27ed7d92-78d,4673485F9562,USER_003,0.0,0.2,0.05,0.5,0.31331608892374674,0.2008,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
30489598-c97,CD64FC66C961,USER_003,0.0,0.2,0.3,0.5,0.4789557787784178,0.2797,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
a7a87d06-1c9,47A7A1A9551D,USER_003,0.0,0.0,0.05,0.5,0.421148837930014,0.1878,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
f7b6abe4-821,1D45FC49D5B1,USER_003,0.0,0.0,0.3,0.5,0.2277165591735395,0.1769,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
f3885bb4-adb,AD3DBC5B5736,USER_003,0.0,0.0,0.3,0.2,0.2558094537849376,0.139,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
befe9f4b-1ed,F13BEF1AA7BA,USER_003,0.0,0.0,0.3,0.2,0.25358055699758164,0.1384,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
06ddf030-654,AC7CD5159290,USER_003,0.0,0.0,0.05,0.5,0.2097097538093542,0.1349,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
96b7a540-b4d,E6BD30A55E35,USER_003,0.0,0.0,0.3,0.2,0.09931547004151076,0.0998,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
43c369e0-97d,2E015BEE7CEB,USER_003,0.2301,0.0,0.05,0.2,0.543642799152513,0.2309,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
b5520e75-a10,A93F013432B2,USER_003,0.0,0.0,0.3,0.5,0.5757269013561429,0.2639,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
a35773dc-56e,B5AAB9B59BD2,USER_003,0.1104,0.0,0.05,0.2,0.7431113450467539,0.2509,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
f622bf90-534,E5386B60B501,USER_003,0.0,0.0,0.3,0.5,0.16271835303130433,0.1607,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
7f039c1d-357,32B9D4ACAC55,USER_003,0.0,0.2,0.9,0.5,0.6813053038263048,0.4203,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
a0b363ec-5fb,7048035271B1,USER_003,0.0,0.4,0.3,0.5,0.6824083286488105,0.3706,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
082a3fe9-ed7,D1798ED1B625,USER_003,0.0,0.6000000000000001,0.1,0.5,0.7405524920750779,0.3951,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
1545fb11-857,DD72E8D19D72,USER_003,0.0,0.4,0.3,0.2,0.3414240506391987,0.2404,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
9f49d688-6e4,46EC800D16FD,USER_003,0.0,0.4,0.05,0.5,0.41682281745405536,0.2667,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
0dfdb561-844,23DA9849AE4A,USER_003,0.0,0.4,0.05,0.5,0.47710639559134127,0.2818,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
e0478d4c-eb5,BA50140FB17A,USER_003,0.0,0.2,0.1,0.5,0.29502575728902103,0.2038,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
ee075190-9ec,7A740ADEDD64,USER_003,0.0,0.0,0.05,0.2,0.1361552115707657,0.0715,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
216be901-da9,B1285CCF6C57,USER_003,0.0741,0.2,0.3,0.5,0.640691294215336,0.3387,MEDIUM,Allow with enhanced monitoring. Send user notification.,2026-02-20T01:52:03.986267
aca02321-a21,DA634FDCFD9F,USER_003,0.0,0.2,0.05,0.5,0.1711797391348926,0.1653,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
c3878143-e86,D6D4FABDE5D0,USER_003,0.0,0.2,0.05,0.2,0.20011695243110839,0.1275,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
b4e8499b-e47,5DB9922274C6,USER_003,0.0,0.0,0.05,0.5,0.3090199758218899,0.1598,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
05ad42bc-7b6,A573AD126277,USER_003,0.1371,0.0,0.05,0.5,0.5277400765794695,0.2487,LOW,Allow transaction. Standard monitoring.,2026-02-20T01:52:03.986267
