TRANSACTION_ID,USER_ID,AMOUNT,CATEGORY,LOCATION,TRANSACTION_DATE
24C3E06EDEBF,USER_009,67.78,Retail,"Chicago, IL",2026-01-22T11:58:17
4AD3A6E81C9C,USER_001,166.73,Grocery,"Phoenix, AZ",2026-01-22T12:00:24
9A8AA274A366,USER_010,134.86,Gas Stations,"Atlanta, GA",2026-01-22T12:08:27
99CFF28276B5,USER_008,294.74,Jewelry,"San Francisco, CA",2026-01-22T12:13:34
5DBC6ED57B0E,USER_002,80.4,Electronics,"New York, NY",2026-01-22T13:17:26
588F6BDD6A3B,USER_001,112.67,Clothing,"Boston, MA",2026-01-22T14:58:08
D3407820FFD0,USER_004,174.78,Clothing,"Dallas, TX",2026-01-22T16:24:48
3766BA59DCA4,USER_004,78.08,Jewelry,"Dallas, TX",2026-01-22T16:31:59
F597E60E7A61,USER_008,73.05,Coffee Shops,"Atlanta, GA",2026-01-22T16:54:31
66E7F3365774,USER_004,91.06,Jewelry,"Seattle, WA",2026-01-22T17:12:42
DED5E7055295,USER_009,59.69,Retail,"Los Angeles, CA",2026-01-22T18:20:03
47128AEC9A3A,USER_005,187.48,Gas Stations,"Dallas, TX",2026-01-22T18:27:15
57CD7DEBA93F,USER_009,122.41,Clothing,"Boston, MA",2026-01-22T18:34:21
C9C326F30749,USER_002,83.09,Gas Stations,"New York, NY",2026-01-22T19:08:50
79F1A9BFF79C,USER_004,72.4,Jewelry,"Dallas, TX",2026-01-22T19:19:23
03F7F6F30EB5,USER_006,127.06,Coffee Shops,"New York, NY",2026-01-22T20:51:33
A2809FC2BD76,USER_001,43.01,Jewelry,"Phoenix, AZ",2026-01-22T21:39:46
A8C577E81350,USER_001,104.45,Clothing,"Boston, MA",2026-01-22T22:28:22
6049C8F6519E,USER_003,448.47,Coffee Shops,"Atlanta, GA",2026-01-22T23:43:21
87A0596B3994,USER_010,155.01,Gas Stations,"Houston, TX",2026-01-23T04:57:31
245CB97F67F8,USER_004,92.47,Jewelry,"Dallas, TX",2026-01-23T05:53:25
5200C0D14806,USER_001,39.86,Clothing,"Houston, TX",2026-01-23T06:08:50
95782F3E4544,USER_007,362.66,Retail,"New York, NY",2026-01-23T06:40:39
29BED4A7F60D,USER_005,90.32,Restaurants,"Seattle, WA",2026-01-23T06:43:54
DE8D748994C6,USER_008,166.15,Gas Stations,"Miami, FL",2026-01-23T06:52:13
5C9EDCA2DAC1,USER_009,197.49,Coffee Shops,"Chicago, IL",2026-01-23T08:16:16
9D7F027A94E6,USER_002,216.59,Electronics,"Boston, MA",2026-01-23T08:35:04
66264348B052,USER_010,444.35,Grocery,"Atlanta, GA",2026-01-23T08:41:23
6ECBA83084B7,USER_005,143.06,Clothing,"Chicago, IL",2026-01-23T09:07:34
65650CEC5A05,USER_004,409.05,Jewelry,"Seattle, WA",2026-01-23T10:45:23
F65486C5DB1E,USER_009,94.62,Electronics,"Los Angeles, CA",2026-01-23T11:39:56
32C6231D90DE,USER_003,220.24,Coffee Shops,"Seattle, WA",2026-01-23T12:23:08
68F698C6857D,USER_010,145.17,Jewelry,"Houston, TX",2026-01-23T12:42:03
0D1EE369D750,USER_003,595.36,Retail,"Atlanta, GA",2026-01-23T13:31:08
21FA30BD4062,USER_003,206.56,Coffee Shops,"Dallas, TX",2026-01-23T14:04:31
877C3447F52B,USER_008,70.17,Coffee Shops,"Miami, FL",2026-01-23T14:18:54
16760C6B88EC,USER_003,130.22,Retail,"Atlanta, GA",2026-01-23T14:55:39
5A5478FACE18,USER_005,744.33,Clothing,"Chicago, IL",2026-01-23T15:46:25
D4A4867FAC73,USER_006,514.43,Restaurants,"Boston, MA",2026-01-23T15:47:55
BEBB47952445,USER_003,358.24,Retail,"Seattle, WA",2026-01-23T15:57:39
A527F9B70336,USER_007,1394.2,Grocery,"New York, NY",2026-01-23T16:09:52
2EC673A0EC58,USER_009,89.95,Retail,"Boston, MA",2026-01-23T16:55:32
35A2531B7118,USER_007,380.01,Retail,"New York, NY",2026-01-23T16:58:37
8EB3700FA09E,USER_010,261.03,Retail,"New York, NY",2026-01-23T17:13:39
8F2962A48C68,USER_008,128.47,Coffee Shops,"Atlanta, GA",2026-01-23T17:41:12
065ADB28F27B,USER_007,232.4,Gas Stations,"Chicago, IL",2026-01-23T18:00:08
708347041AA2,USER_001,54.91,Jewelry,"Houston, TX",2026-01-23T19:54:40
5A87396EED0C,USER_006,142.24,Electronics,"Denver, CO",2026-01-23T20:09:22
F6837B4B760A,USER_005,163.28,Clothing,"Chicago, IL",2026-01-23T21:36:40
74B0C16C1E91,USER_010,165.91,Jewelry,"San Francisco, CA",2026-01-23T23:01:38
8D102EA7C7DD,USER_010,202.52,Gas Stations,"Atlanta, GA",2026-01-23T23:22:25
7F3D20DB3594,USER_001,72.91,Clothing,"Boston, MA",2026-01-23T23:33:41
C79124D270CC,USER_009,372.18,Clothing,"Chicago, IL",2026-01-24T00:23:52
7E59F1685768,USER_003,432.29,Coffee Shops,"Seattle, WA",2026-01-24T00:39:54
CA4F6510A5A9,USER_007,131.3,Gas Stations,"New York, NY",2026-01-24T00:41:59
12866C38E2DA,USER_005,156.77,Gas Stations,"Seattle, WA",2026-01-24T01:05:57
A8A501A5132F,USER_001,66.27,Clothing,"Boston, MA",2026-01-24T01:16:24
6C40A0ECE6E0,USER_004,342.18,Clothing,"Dallas, TX",2026-01-24T01:30:16
1E5865DC7FD3,USER_001,29.43,Jewelry,"Phoenix, AZ",2026-01-24T02:38:04
54F7A05BB2AC,USER_008,133.09,Jewelry,"Atlanta, GA",2026-01-24T03:23:48
1E847A03C16E,USER_001,48.59,Clothing,"Boston, MA",2026-01-24T04:49:41
36D7718BDF8D,USER_006,111.99,Electronics,"Miami, FL",2026-01-24T04:52:47
E855D6CE7DA6,USER_010,112.76,Jewelry,"San Francisco, CA",2026-01-24T05:07:38
525B16ADC302,USER_009,102.76,Clothing,"Denver, CO",2026-01-24T07:02:58
A1FAC8049E7C,USER_010,449.15,Grocery,"San Francisco, CA",2026-01-24T07:07:09
177ACA07E162,USER_004,49.02,Jewelry,"Seattle, WA",2026-01-24T07:08:51
CC07E8C6E020,USER_009,66.5,Coffee Shops,"Los Angeles, CA",2026-01-24T07:40:34
0AFDE042830E,USER_008,174.58,Gas Stations,"Atlanta, GA",2026-01-24T09:12:55
ADF196ACE28E,USER_003,208.17,Retail,"Atlanta, GA",2026-01-24T10:53:56
B8142143792C,USER_002,103.51,Electronics,"Boston, MA",2026-01-24T11:44:09
C7BA41D4B6DA,USER_002,190.35,Coffee Shops,"Boston, MA",2026-01-24T11:56:24
B84A8A57E785,USER_008,227.72,Grocery,"Atlanta, GA",2026-01-24T12:50:14
A49A37364CEA,USER_003,705.45,Retail,"Seattle, WA",2026-01-24T13:38:00
172268533D73,USER_006,124.45,Retail,"Miami, FL",2026-01-24T14:00:10
2BCB01C2FC13,USER_007,845.17,Grocery,"Houston, TX",2026-01-24T14:01:44
2E15121BFBCA,USER_010,319.91,Grocery,"San Francisco, CA",2026-01-24T14:48:21
3DA8E96F577F,USER_003,122.9,Coffee Shops,"Boston, MA",2026-01-24T16:17:25
EC6F819F8A3D,USER_010,148.98,Grocery,"San Francisco, CA",2026-01-24T18:03:40
E90015106197,USER_003,407.17,Retail,"Seattle, WA",2026-01-24T18:57:44
9C3655FC2B51,USER_003,423.73,Coffee Shops,"Atlanta, GA",2026-01-24T19:07:55
82129A5AA7EC,USER_005,105.73,Gas Stations,"Chicago, IL",2026-01-24T20:18:01
29250719984E,USER_007,435.45,Retail,"Los Angeles, CA",2026-01-24T20:36:21
CA500BA0F3B2,USER_008,114.81,Jewelry,"Miami, FL",2026-01-24T20:58:36
42723FFEA5A8,USER_006,217.1,Electronics,"Denver, CO",2026-01-24T23:16:46
537D369BCC42,USER_005,98.76,Gas Stations,"Dallas, TX",2026-01-24T23:35:38
65ECCF25531A,USER_007,370.57,Jewelry,"Houston, TX",2026-01-24T23:42:19
9807556CBF99,USER_007,145.94,Gas Stations,"Chicago, IL",2026-01-25T03:48:14
D6DE50A36985,USER_003,217.43,Coffee Shops,"Denver, CO",2026-01-25T04:02:12
8AF2F897415D,USER_007,511.5,Jewelry,"New York, NY",2026-01-25T04:13:19
FBFD1B423E44,USER_002,181.94,Coffee Shops,"New York, NY",2026-01-25T04:33:48
118B360967D7,USER_010,241.78,Retail,"Houston, TX",2026-01-25T04:42:32
4955DF7BFFE5,USER_001,199.58,Clothing,"Phoenix, AZ",2026-01-25T05:31:32
396047575654,USER_006,273.18,Restaurants,"Miami, FL",2026-01-25T06:36:52
E21C350A353E,USER_010,267.47,Jewelry,"San Francisco, CA",2026-01-25T06:47:47
98B244AAB492,USER_005,377.03,Gas Stations,"Chicago, IL",2026-01-25T08:06:06
0B04E6994AC5,USER_006,160.4,Restaurants,"Denver, CO",2026-01-25T09:12:25
3CED1D1423B9,USER_010,138.17,Gas Stations,"Atlanta, GA",2026-01-25T09:29:18
07074ED4EE4F,USER_010,128.62,Clothing,"San Francisco, CA",2026-01-25T09:40:45
FDDA33E60781,USER_008,274.76,Coffee Shops,"Miami, FL",2026-01-25T09:59:32
AB89BB1E9A2E,USER_004,81.73,Jewelry,"Seattle, WA",2026-01-25T10:05:56
07D271E32BF8,USER_009,257.02,Electronics,"Denver, CO",2026-01-25T10:19:26
B6DEBE28BC06,USER_003,335.54,Coffee Shops,"Seattle, WA",2026-01-25T10:22:38
2873215C51A4,USER_002,99.96,Electronics,"Seattle, WA",2026-01-25T10:31:28
D9D49F5C6958,USER_008,188.42,Coffee Shops,"Miami, FL",2026-01-25T11:04:03
DF5B490E0726,USER_007,340.39,Gas Stations,"Houston, TX",2026-01-25T11:34:03
FF6E9E7714FC,USER_004,108.24,Jewelry,"Seattle, WA",2026-01-25T12:02:00
97F80B0BF9DC,USER_009,129.93,Electronics,"Denver, CO",2026-01-25T12:36:05
329127518900,USER_008,159.09,Gas Stations,"Miami, FL",2026-01-25T13:51:52
519A5CE7AC56,USER_007,878.68,Jewelry,"Houston, TX",2026-01-25T16:17:33
37DB615D45AB,USER_008,33.12,Coffee Shops,"Miami, FL",2026-01-25T16:41:04
3C5C071A8E95,USER_010,462.54,Grocery,"Dallas, TX",2026-01-25T17:25:12
6870258B3400,USER_009,89.22,Retail,"Boston, MA",2026-01-25T17:34:24
3ECBA094CAC2,USER_009,105.61,Electronics,"Los Angeles, CA",2026-01-25T17:57:59
B436D51FCE3F,USER_008,121.99,Gas Stations,"San Francisco, CA",2026-01-25T19:56:50
DF972394578E,USER_010,103.27,Jewelry,"New York, NY",2026-01-25T20:10:55
135309A6C2CC,USER_006,218.77,Restaurants,"Miami, FL",2026-01-25T20:39:47
B7B75AD7B734,USER_007,700.33,Jewelry,"Chicago, IL",2026-01-25T20:55:52
52C4032102EA,USER_004,114.75,Restaurants,"Dallas, TX",2026-01-25T21:01:44
8B80A4760536,USER_010,241.88,Grocery,"San Francisco, CA",2026-01-25T21:28:31
7E73B8053E33,USER_008,88.61,Retail,"Miami, FL",2026-01-25T21:30:30
4B68F86E27AA,USER_005,485.56,Clothing,"Seattle, WA",2026-01-25T21:36:00
4FCC5AB586A5,USER_001,82.92,Clothing,"Boston, MA",2026-01-25T22:15:36
177236658AA1,USER_006,182.66,Electronics,"Denver, CO",2026-01-25T23:53:58
761BAD056916,USER_009,67.65,Retail,"Chicago, IL",2026-01-26T00:17:19
4F0596D6D98B,USER_007,446.32,Jewelry,"Chicago, IL",2026-01-26T00:31:25
D7CB7D24B5AA,USER_001,46.99,Jewelry,"New York, NY",2026-01-26T00:39:09
B02888773E38,USER_008,168.48,Gas Stations,"San Francisco, CA",2026-01-26T01:24:23
F13A2642B18F,USER_010,152.13,Grocery,"New York, NY",2026-01-26T03:12:24
418099D82BB9,USER_009,225.21,Clothing,"Denver, CO",2026-01-26T04:22:52
181EA9367523,USER_005,132.48,Gas Stations,"Chicago, IL",2026-01-26T04:58:12
9A1361A87102,USER_001,100.72,Clothing,"Phoenix, AZ",2026-01-26T05:38:09
95715A30733A,USER_009,189.09,Electronics,"Los Angeles, CA",2026-01-26T06:29:14
2FF42E83EFFE,USER_005,189.66,Gas Stations,"Chicago, IL",2026-01-26T07:23:58
6E64B6206CDD,USER_008,65.01,Gas Stations,"Miami, FL",2026-01-26T07:37:05
D3A163A84416,USER_010,128.52,Gas Stations,"Houston, TX",2026-01-26T08:26:29
CE81D95C87A6,USER_002,161.24,Electronics,"Seattle, WA",2026-01-26T08:48:50
FB25CC160D9C,USER_004,157.61,Jewelry,"Seattle, WA",2026-01-26T09:05:02
6EF075079F15,USER_007,534.84,Retail,"Chicago, IL",2026-01-26T09:10:27
D7D92B4B5451,USER_003,225.78,Coffee Shops,"Atlanta, GA",2026-01-26T10:08:02
007095EA6126,USER_008,83.25,Jewelry,"San Francisco, CA",2026-01-26T12:18:24
66E6F54FFBA6,USER_004,36.58,Jewelry,"Seattle, WA",2026-01-26T13:25:16
B7337FE6B2C6,USER_007,504.02,Gas Stations,"Houston, TX",2026-01-26T18:47:47
397A39C019D0,USER_007,263.36,Gas Stations,"Chicago, IL",2026-01-26T19:16:21
D6C293716DEE,USER_004,52.2,Clothing,"Dallas, TX",2026-01-26T20:58:12
2016EC3AAC3B,USER_004,91.14,Jewelry,"Dallas, TX",2026-01-26T21:21:16
A1FE4765898D,USER_007,357.91,Gas Stations,"Houston, TX",2026-01-26T23:59:05
8A1F4D63CD66,USER_008,406.17,Coffee Shops,"Atlanta, GA",2026-01-27T00:04:10
D1AAEA18C3BC,USER_008,133.78,Gas Stations,"Miami, FL",2026-01-27T01:57:42
21A7C40BA399,USER_009,250.52,Restaurants,"Boston, MA",2026-01-27T02:33:13
1C86AD4A877F,USER_007,727.56,Grocery,"Atlanta, GA",2026-01-27T05:07:02
DEEEBF488703,USER_003,296.95,Retail,"Atlanta, GA",2026-01-27T05:25:06
8153FC92DEDF,USER_002,123.1,Electronics,"Dallas, TX",2026-01-27T05:40:18
1746DD6C2734,USER_005,168.92,Clothing,"Dallas, TX",2026-01-27T06:51:47
BFEDDEA5D0EA,USER_006,102.36,Electronics,"Miami, FL",2026-01-27T07:15:37
E70AA499E7FE,USER_009,191.26,Clothing,"Miami, FL",2026-01-27T07:42:18
A51F79BCDC08,USER_002,81.83,Coffee Shops,"New York, NY",2026-01-27T07:44:04
A5E19CFED461,USER_001,76.84,Jewelry,"Boston, MA",2026-01-27T08:35:08
221683C44630,USER_006,149.53,Grocery,"Seattle, WA",2026-01-27T10:44:32
AB8C609D53DE,USER_009,307.31,Clothing,"Boston, MA",2026-01-27T13:20:15
BA1769BC8FF4,USER_008,42.81,Coffee Shops,"Miami, FL",2026-01-27T14:09:09
1B291B36A381,USER_007,379.76,Gas Stations,"Houston, TX",2026-01-27T14:09:43
63640DF386E4,USER_002,73.8,Coffee Shops,"Dallas, TX",2026-01-27T14:19:29
F7FCCC104E15,USER_002,56.59,Coffee Shops,"Boston, MA",2026-01-27T14:51:18
243585088A4D,USER_009,166.16,Coffee Shops,"Boston, MA",2026-01-27T17:00:42
52E149E99131,USER_009,137.98,Jewelry,"Los Angeles, CA",2026-01-27T18:11:46
93E94C5C6DB6,USER_003,380.45,Retail,"Denver, CO",2026-01-27T18:43:21
516B04552EE5,USER_003,346.02,Coffee Shops,"Seattle, WA",2026-01-27T22:37:27
1684AAE21352,USER_003,111.79,Retail,"Dallas, TX",2026-01-27T23:02:29
2168B97C32C0,USER_010,352.95,Jewelry,"Houston, TX",2026-01-28T02:10:27
25722E10B8E6,USER_006,250.88,Retail,"Chicago, IL",2026-01-28T03:36:18
1535CCD3F887,USER_005,217.31,Gas Stations,"Chicago, IL",2026-01-28T04:38:35
D35E262F5204,USER_001,74.84,Clothing,"Boston, MA",2026-01-28T06:52:34
8E4FA21C124E,USER_008,44.98,Coffee Shops,"San Francisco, CA",2026-01-28T07:06:54
2710FD23043E,USER_005,235.26,Gas Stations,"Dallas, TX",2026-01-28T07:49:29
F5E0F8A01BA9,USER_010,279.85,Retail,"New York, NY",2026-01-28T08:45:58
F808549697CD,USER_008,140.94,Jewelry,"San Francisco, CA",2026-01-28T08:57:21
F249503C3302,USER_005,327.22,Gas Stations,"Chicago, IL",2026-01-28T09:30:17
628969CA3724,USER_005,247.84,Gas Stations,"Chicago, IL",2026-01-28T09:59:59
CB34CF8409E6,USER_005,263.5,Clothing,"Dallas, TX",2026-01-28T11:07:57
DEC98A16C2D4,USER_010,128.95,Grocery,"Atlanta, GA",2026-01-28T11:41:03
89A63549D116,USER_007,755.67,Jewelry,"New York, NY",2026-01-28T13:16:52
26B0952191DA,USER_002,96.05,Coffee Shops,"Boston, MA",2026-01-28T13:52:13
1B7B73A9CE18,USER_009,145.72,Electronics,"Los Angeles, CA",2026-01-28T14:04:57
511515331A68,USER_007,717.38,Restaurants,"New York, NY",2026-01-28T16:01:19
D89EB2D8CF03,USER_003,499.49,Coffee Shops,"Atlanta, GA",2026-01-28T16:19:11
62575C64F2AA,USER_003,139.67,Coffee Shops,"Atlanta, GA",2026-01-28T18:17:11
4DCD958FF162,USER_003,917.13,Coffee Shops,"Atlanta, GA",2026-01-28T18:30:53
480ED31C1819,USER_007,169.49,Grocery,"New York, NY",2026-01-28T19:26:06
3C86F3D48FC5,USER_007,737.43,Gas Stations,"Chicago, IL",2026-01-28T19:32:28
468FF2CEA60C,USER_001,93.22,Clothing,"Boston, MA",2026-01-28T20:31:25
07EA485672D7,USER_002,38.76,Electronics,"Dallas, TX",2026-01-28T21:21:21
BAB9D7B61DBF,USER_005,410.68,Clothing,"Dallas, TX",2026-01-28T21:41:09
9F2D1A089A0B,USER_009,199.82,Retail,"Chicago, IL",2026-01-28T22:42:36
C04F674F60F1,USER_002,263.81,Retail,"Denver, CO",2026-01-28T22:56:36
1D56525FE655,USER_001,107.78,Jewelry,"Boston, MA",2026-01-29T00:42:12
FC8202C9EF75,USER_008,46.21,Coffee Shops,"San Francisco, CA",2026-01-29T01:02:19
035062DAD3E3,USER_004,124.23,Clothing,"Seattle, WA",2026-01-29T01:17:58
9707193191FD,USER_001,42.29,Clothing,"Phoenix, AZ",2026-01-29T03:22:54
17ECDEDB1521,USER_010,218.18,Jewelry,"Phoenix, AZ",2026-01-29T04:08:45
9C8AAC3E35A3,USER_003,546.12,Restaurants,"Dallas, TX",2026-01-29T04:21:57
4F30DE043474,USER_004,113.47,Jewelry,"Dallas, TX",2026-01-29T07:31:23
AE8EEC047273,USER_010,177.56,Jewelry,"San Francisco, CA",2026-01-29T10:13:03
8C24997ECA5B,USER_008,59.06,Jewelry,"Seattle, WA",2026-01-29T10:55:43
625368752A1A,USER_006,138.66,Restaurants,"Denver, CO",2026-01-29T12:31:48
2FD5135EF3C6,USER_003,292.67,Electronics,"Seattle, WA",2026-01-29T13:18:50
941EA41BF1D6,USER_003,743.12,Jewelry,"Seattle, WA",2026-01-29T13:38:09
38F0F8E15BEB,USER_002,217.41,Electronics,"New York, NY",2026-01-29T14:21:35
921CE3756D3B,USER_008,53.21,Jewelry,"Atlanta, GA",2026-01-29T14:58:10
980FE6B4668D,USER_005,96.11,Gas Stations,"Seattle, WA",2026-01-29T15:43:29
DD8B67B8945C,USER_003,758.21,Coffee Shops,"Denver, CO",2026-01-29T19:12:29
088000CC5BF2,USER_006,234.67,Restaurants,"Miami, FL",2026-01-29T21:09:22
023E7E064495,USER_010,183.89,Jewelry,"Houston, TX",2026-01-29T21:49:29
C1D95F88CF75,USER_007,350.43,Gas Stations,"Houston, TX",2026-01-29T22:20:04
BDF07CD8A772,USER_009,212.09,Clothing,"Chicago, IL",2026-01-29T22:57:21
3BD923DFA64C,USER_008,226.64,Jewelry,"San Francisco, CA",2026-01-29T23:13:13
75C23C61C993,USER_005,106.54,Restaurants,"San Francisco, CA",2026-01-29T23:16:42
232B3AB0F017,USER_006,285.11,Electronics,"Denver, CO",2026-01-29T23:52:56
E2B250541F8C,USER_002,100.86,Coffee Shops,"Seattle, WA",2026-01-30T01:42:13
2E8C6E391102,USER_001,21.96,Jewelry,"Phoenix, AZ",2026-01-30T02:57:02
2959534C8AEC,USER_009,353.05,Retail,"Los Angeles, CA",2026-01-30T03:05:06
5A275A078FEE,USER_005,205.03,Clothing,"Dallas, TX",2026-01-30T03:08:25
833D44B1E432,USER_006,366.73,Grocery,"Miami, FL",2026-01-30T03:41:02
A72691C70132,USER_001,42.6,Clothing,"Boston, MA",2026-01-30T03:46:12
D8327FA60889,USER_008,123.56,Jewelry,"Atlanta, GA",2026-01-30T06:09:19
00F676BCE911,USER_007,166.73,Jewelry,"Chicago, IL",2026-01-30T08:30:59
3511D717C984,USER_006,196.92,Gas Stations,"Miami, FL",2026-01-30T09:51:10
62CC1913AE97,USER_009,124.3,Clothing,"Chicago, IL",2026-01-30T10:05:03
E992AFF0B7F2,USER_003,277.72,Coffee Shops,"Dallas, TX",2026-01-30T10:20:41
D03653CEDEAB,USER_009,217.25,Coffee Shops,"Denver, CO",2026-01-30T10:52:58
27F7D75464A2,USER_008,162.57,Jewelry,"Atlanta, GA",2026-01-30T13:19:10
52DBC1958E66,USER_009,209.89,Clothing,"Denver, CO",2026-01-30T13:55:52
0FF38FDF64AD,USER_003,936.78,Retail,"Seattle, WA",2026-01-30T14:50:44
65418B7434F5,USER_004,148.08,Jewelry,"Seattle, WA",2026-01-30T15:23:18
532D98B792D0,USER_006,52.45,Grocery,"Miami, FL",2026-01-30T16:32:10
ACFEA581481E,USER_008,66.01,Gas Stations,"Atlanta, GA",2026-01-30T16:38:14
C35D9AF86850,USER_005,172.14,Gas Stations,"Chicago, IL",2026-01-30T17:04:24
9A70B1351A47,USER_010,262.62,Retail,"New York, NY",2026-01-30T17:14:20
57C9FEA7ED84,USER_001,71.66,Clothing,"Boston, MA",2026-01-30T17:15:19
0B04C1D47A4E,USER_004,157.91,Jewelry,"Seattle, WA",2026-01-30T18:02:29
87E257378F52,USER_007,383.28,Retail,"New York, NY",2026-01-30T18:10:02
23CA2380A085,USER_007,296.65,Jewelry,"New York, NY",2026-01-30T18:51:56
FE9537B21F64,USER_005,238.01,Gas Stations,"Dallas, TX",2026-01-30T19:31:25
814B432C697A,USER_006,96.73,Electronics,"Denver, CO",2026-01-30T21:17:09
60B576AB7DEB,USER_007,309.43,Gas Stations,"New York, NY",2026-01-30T21:45:50
85B0091BD19D,USER_008,50.47,Gas Stations,"San Francisco, CA",2026-01-30T21:59:58
2699F02898A5,USER_006,240.45,Retail,"Miami, FL",2026-01-30T22:45:29
A21E2F0660FE,USER_010,145.01,Jewelry,"Houston, TX",2026-01-30T23:37:35
9B45F35997D8,USER_004,34.27,Retail,"Dallas, TX",2026-01-30T23:47:13
E48EAAD8F513,USER_007,843.61,Gas Stations,"Houston, TX",2026-01-31T02:48:23
9289EA167721,USER_002,86.53,Coffee Shops,"New York, NY",2026-01-31T03:03:25
AAF910D47F47,USER_006,278.06,Retail,"Denver, CO",2026-01-31T03:57:56
B86B6A4F76C6,USER_007,397.22,Retail,"Houston, TX",2026-01-31T05:25:20
A3D851A80407,USER_001,21.35,Jewelry,"Boston, MA",2026-01-31T05:51:51
4251165CFD13,USER_005,243.33,Gas Stations,"Seattle, WA",2026-01-31T06:39:38
87A17E2671D6,USER_002,479.27,Electronics,"Dallas, TX",2026-01-31T06:51:47
68CFFEAE6298,USER_002,130.04,Coffee Shops,"Seattle, WA",2026-01-31T07:19:54
9D2AF954F89A,USER_003,293.14,Coffee Shops,"Denver, CO",2026-01-31T08:30:39
DFF29BBEAF7A,USER_008,216.91,Electronics,"San Francisco, CA",2026-01-31T09:16:51
C0E0E9740724,USER_002,235.87,Electronics,"Dallas, TX",2026-01-31T09:16:54
C811FA2BDDC7,USER_002,80.07,Coffee Shops,"New York, NY",2026-01-31T09:56:09
4ADBEA3672E8,USER_007,469.11,Jewelry,"Chicago, IL",2026-01-31T10:34:22
AD910C16630E,USER_006,484.25,Retail,"New York, NY",2026-01-31T11:23:21
8AC722F387E4,USER_009,174.34,Retail,"Los Angeles, CA",2026-01-31T11:43:44
82B9294F5F42,USER_008,121.6,Coffee Shops,"Miami, FL",2026-01-31T12:00:27
D773E22025C8,USER_007,328.03,Jewelry,"Houston, TX",2026-01-31T12:19:52
7231D3CD2398,USER_004,27.8,Jewelry,"Seattle, WA",2026-01-31T13:13:09
8948D4466328,USER_009,153.02,Retail,"Denver, CO",2026-01-31T13:28:54
8EC58E214A18,USER_007,982.14,Retail,"Chicago, IL",2026-01-31T13:39:23
5925C5538C89,USER_008,73.34,Jewelry,"Miami, FL",2026-01-31T14:39:10
62457D4DF812,USER_002,276.73,Electronics,"Seattle, WA",2026-01-31T15:40:38
65E99E11BD4C,USER_008,282.57,Jewelry,"Atlanta, GA",2026-01-31T16:38:31
B0452A4D4F5F,USER_002,101.58,Coffee Shops,"Seattle, WA",2026-01-31T16:50:50
B5CA3C10331D,USER_006,121.62,Electronics,"Denver, CO",2026-01-31T17:25:24
2B3A17E45602,USER_004,107.23,Clothing,"Denver, CO",2026-01-31T19:07:49
02E518A6802A,USER_003,251.57,Coffee Shops,"Seattle, WA",2026-01-31T19:15:35
0CC48D951932,USER_004,62.58,Jewelry,"Dallas, TX",2026-01-31T19:28:58
851AC76D0F0E,USER_007,226.32,Jewelry,"Houston, TX",2026-01-31T19:30:02
AA2D67BFE809,USER_008,119.18,Jewelry,"San Francisco, CA",2026-01-31T19:33:18
BA4D5211513D,USER_010,249.95,Coffee Shops,"Chicago, IL",2026-01-31T20:09:40
1AE168BF057E,USER_005,324.24,Gas Stations,"Dallas, TX",2026-01-31T20:17:13
A7A0A41E269B,USER_001,133.0,Jewelry,"Boston, MA",2026-01-31T20:23:23
4757E181F23D,USER_009,414.79,Coffee Shops,"Chicago, IL",2026-01-31T20:38:07
9EA4B749DD8B,USER_008,113.32,Jewelry,"Miami, FL",2026-01-31T21:19:27
9D44D8591F6D,USER_007,484.67,Gas Stations,"Houston, TX",2026-01-31T22:28:51
29FEF86B9C0A,USER_009,227.36,Clothing,"Chicago, IL",2026-02-01T01:16:21
5B558853E84D,USER_002,52.45,Electronics,"Boston, MA",2026-02-01T01:30:23
4BF9FC274E52,USER_005,447.46,Clothing,"Seattle, WA",2026-02-01T01:34:44
740FB5E58A7D,USER_001,164.31,Jewelry,"Houston, TX",2026-02-01T01:42:57
8236477968CD,USER_005,115.58,Gas Stations,"Seattle, WA",2026-02-01T02:13:42
6CD4F66564B3,USER_005,516.93,Jewelry,"Dallas, TX",2026-02-01T02:17:09
362D2DBC19D0,USER_001,40.13,Clothing,"Boston, MA",2026-02-01T02:28:51
6C83E9AFACD4,USER_010,124.67,Restaurants,"Houston, TX",2026-02-01T02:39:08
575AA86CE9C8,USER_010,368.14,Jewelry,"Houston, TX",2026-02-01T02:54:41
3BF59B844594,USER_008,60.52,Gas Stations,"San Francisco, CA",2026-02-01T04:45:02
8FB600217951,USER_008,107.57,Jewelry,"Atlanta, GA",2026-02-01T04:57:40
37B6BB49348F,USER_006,322.73,Restaurants,"Miami, FL",2026-02-01T05:05:34
AFBA5CAFE9AF,USER_008,218.02,Jewelry,"Atlanta, GA",2026-02-01T05:40:38
A69618EEF3B4,USER_001,83.56,Jewelry,"Boston, MA",2026-02-01T06:12:34
4E5325872497,USER_010,204.53,Jewelry,"Atlanta, GA",2026-02-01T07:11:54
2525862FF026,USER_007,563.24,Gas Stations,"Houston, TX",2026-02-01T07:28:41
E41DA3F9BB42,USER_002,216.71,Coffee Shops,"Dallas, TX",2026-02-01T07:45:47
8ABD06E29D29,USER_009,182.09,Coffee Shops,"Chicago, IL",2026-02-01T07:53:11
29CED0554A1E,USER_005,174.44,Clothing,"Dallas, TX",2026-02-01T09:02:33
