TRANSACTION_ID,USER_ID,AMOUNT,AMOUNT_ZSCORE,IS_HIGH_VALUE,USER_AVG_AMOUNT,USER_STD_AMOUNT,USER_TOTAL_TRANSACTIONS,TXN_COUNT_1H,TXN_COUNT_24H,TXN_COUNT_7D,CATEGORY,CATEGORY_RISK_WEIGHT,HOUR_OF_DAY,DAY_OF_WEEK,IS_WEEKEND,LOCATION,IS_NEW_LOCATION,LOCATION_ENTROPY,COMPUTED_AT
B5F04CEE2253,USER_004,67.07,-0.7196,False,119.58829999999999,72.9829289022245,300,0,6,25,Jewelry,0.9,10,6,True,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
0C461FDD34DF,USER_004,76.77,-0.5867,False,119.58829999999999,72.9829289022245,300,0,6,26,Clothing,0.4,17,6,True,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
657906BC178F,USER_004,96.17,-0.3209,False,119.58829999999999,72.9829289022245,300,0,5,27,Clothing,0.4,21,6,True,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
BB10575D44FA,USER_004,93.19,-0.3617,False,119.58829999999999,72.9829289022245,300,0,6,28,Clothing,0.4,0,0,False,"Miami, FL",True,1.6413563448058897,2026-02-25T00:04:56.252252
F73D2080F268,USER_004,122.06,0.0339,False,119.58829999999999,72.9829289022245,300,0,3,27,Jewelry,0.9,13,0,False,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
DE776746EFB6,USER_004,25.3,-1.2919,False,119.58829999999999,72.9829289022245,300,0,3,28,Jewelry,0.9,20,0,False,"San Francisco, CA",True,1.6413563448058897,2026-02-25T00:04:56.252252
DFD3E58E7859,USER_004,62.48,-0.7825,False,119.58829999999999,72.9829289022245,300,0,2,27,Jewelry,0.9,0,1,False,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
A6E0D0939014,USER_004,30.46,-1.2212,False,119.58829999999999,72.9829289022245,300,0,3,27,Clothing,0.4,6,1,False,"Houston, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
8E6A773E9547,USER_004,41.11,-1.0753,False,119.58829999999999,72.9829289022245,300,0,4,28,Retail,0.3,9,1,False,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
DF2CFFE85AE6,USER_004,136.68,0.2342,False,119.58829999999999,72.9829289022245,300,0,2,28,Clothing,0.4,5,2,False,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
C0E593EBD0A9,USER_004,60.2,-0.8137,False,119.58829999999999,72.9829289022245,300,0,2,29,Clothing,0.4,8,2,False,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
2DCF0139DAD3,USER_004,123.22,0.0498,False,119.58829999999999,72.9829289022245,300,0,2,30,Clothing,0.4,10,2,False,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
78CEA4CAB9CA,USER_004,52.29,-0.9221,False,119.58829999999999,72.9829289022245,300,0,0,24,Jewelry,0.9,0,4,False,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
A19EBD3AF8EE,USER_004,33.32,-1.182,False,119.58829999999999,72.9829289022245,300,1,1,25,Clothing,0.4,1,4,False,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
5ED498532280,USER_004,48.34,-0.9762,False,119.58829999999999,72.9829289022245,300,0,2,22,Clothing,0.4,7,4,False,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
C57107EF854C,USER_004,16.65,-1.4104,False,119.58829999999999,72.9829289022245,300,0,3,21,Jewelry,0.9,20,4,False,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
C41F19F23959,USER_004,138.53,0.2595,False,119.58829999999999,72.9829289022245,300,1,4,22,Clothing,0.4,20,4,False,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
F124D5E7C00F,USER_004,93.26,-0.3607,False,119.58829999999999,72.9829289022245,300,0,5,23,Clothing,0.4,21,4,False,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
6D94AA3DE0D0,USER_004,331.29,2.9007,True,119.58829999999999,72.9829289022245,300,0,3,23,Grocery,0.15,16,5,True,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
12C66D037E4E,USER_004,96.81,-0.3121,False,119.58829999999999,72.9829289022245,300,0,2,22,Jewelry,0.9,21,5,True,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
33245239A486,USER_004,37.19,-1.129,False,119.58829999999999,72.9829289022245,300,0,2,23,Clothing,0.4,1,6,True,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
24139B796C9A,USER_004,78.67,-0.5607,False,119.58829999999999,72.9829289022245,300,0,3,23,Jewelry,0.9,4,6,True,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
EA01BC803347,USER_004,95.52,-0.3298,False,119.58829999999999,72.9829289022245,300,1,4,24,Clothing,0.4,4,6,True,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
85A14B7A2503,USER_004,89.37,-0.414,False,119.58829999999999,72.9829289022245,300,0,4,21,Jewelry,0.9,21,6,True,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
AF7253BE9B6D,USER_004,92.38,-0.3728,False,119.58829999999999,72.9829289022245,300,0,4,20,Jewelry,0.9,0,0,False,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
D339BAA9B6D5,USER_004,292.56,2.37,True,119.58829999999999,72.9829289022245,300,1,5,21,Clothing,0.4,1,0,False,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
63C90D6B5F50,USER_004,144.12,0.3361,False,119.58829999999999,72.9829289022245,300,0,5,22,Jewelry,0.9,3,0,False,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
9717F0FAC55D,USER_004,72.14,-0.6501,False,119.58829999999999,72.9829289022245,300,1,6,23,Clothing,0.4,3,0,False,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
61DA658B1AD1,USER_004,49.8,-0.9562,False,119.58829999999999,72.9829289022245,300,0,5,24,Jewelry,0.9,11,0,False,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
64E66A46D848,USER_004,68.02,-0.7066,False,119.58829999999999,72.9829289022245,300,0,6,24,Coffee Shops,0.05,19,0,False,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
2612529813E1,USER_004,102.19,-0.2384,False,119.58829999999999,72.9829289022245,300,0,4,23,Jewelry,0.9,2,1,False,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
A0B0F3F9D3D5,USER_004,85.3,-0.4698,False,119.58829999999999,72.9829289022245,300,0,3,24,Jewelry,0.9,6,1,False,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
CACB64AF7006,USER_004,286.56,2.2878,True,119.58829999999999,72.9829289022245,300,1,4,25,Clothing,0.4,6,1,False,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
D776C508788E,USER_004,75.76,-0.6005,False,119.58829999999999,72.9829289022245,300,0,3,24,Clothing,0.4,21,1,False,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
D0495F13250F,USER_004,81.09,-0.5275,False,119.58829999999999,72.9829289022245,300,0,1,22,Jewelry,0.9,21,2,False,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
B6AACED467B8,USER_004,143.87,0.3327,False,119.58829999999999,72.9829289022245,300,1,1,23,Clothing,0.4,21,2,False,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
B282B96ABBA9,USER_004,90.97,-0.3921,False,119.58829999999999,72.9829289022245,300,0,2,24,Clothing,0.4,23,2,False,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
BE885606305D,USER_004,246.33,1.7366,False,119.58829999999999,72.9829289022245,300,0,3,25,Jewelry,0.9,10,3,False,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
9694FB9DD30E,USER_004,192.9,1.0045,False,119.58829999999999,72.9829289022245,300,0,4,26,Clothing,0.4,15,3,False,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
CC16B1892285,USER_004,64.02,-0.7614,False,119.58829999999999,72.9829289022245,300,0,3,27,Jewelry,0.9,21,3,False,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
72562DA4BE27,USER_004,17.13,-1.4039,False,119.58829999999999,72.9829289022245,300,0,0,22,Clothing,0.4,6,5,True,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
7E9A34EDA75F,USER_004,64.19,-0.7591,False,119.58829999999999,72.9829289022245,300,0,0,18,Clothing,0.4,9,6,True,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
E33816EF4AD9,USER_004,193.19,1.0085,False,119.58829999999999,72.9829289022245,300,0,1,19,Clothing,0.4,20,6,True,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
962B893F7BF4,USER_004,42.78,-1.0524,False,119.58829999999999,72.9829289022245,300,0,2,15,Clothing,0.4,7,0,False,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
78D401DC5AFD,USER_004,177.75,0.7969,False,119.58829999999999,72.9829289022245,300,0,3,16,Clothing,0.4,8,0,False,"San Francisco, CA",True,1.6413563448058897,2026-02-25T00:04:56.252252
798E9A03353B,USER_004,36.88,-1.1333,False,119.58829999999999,72.9829289022245,300,1,4,17,Jewelry,0.9,9,0,False,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
84DA15407F12,USER_004,84.11,-0.4861,False,119.58829999999999,72.9829289022245,300,0,4,17,Coffee Shops,0.05,13,0,False,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
AFD8A1D49570,USER_004,118.66,-0.0127,False,119.58829999999999,72.9829289022245,300,0,4,17,Jewelry,0.9,20,0,False,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
9AE4AF04EDC3,USER_004,106.13,-0.1844,False,119.58829999999999,72.9829289022245,300,0,5,18,Jewelry,0.9,0,1,False,"Miami, FL",True,1.6413563448058897,2026-02-25T00:04:56.252252
84B7FBBD3A8B,USER_004,232.86,1.552,False,119.58829999999999,72.9829289022245,300,0,6,16,Jewelry,0.9,6,1,False,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
E7642F9D2B18,USER_004,120.24,0.0089,False,119.58829999999999,72.9829289022245,300,0,4,17,Clothing,0.4,9,1,False,"Boston, MA",True,1.6413563448058897,2026-02-25T00:04:56.252252
4CA3D7E54851,USER_004,79.94,-0.5433,False,119.58829999999999,72.9829289022245,300,0,0,14,Clothing,0.4,1,3,False,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
52FDB70C2227,USER_004,224.54,1.438,False,119.58829999999999,72.9829289022245,300,0,1,13,Jewelry,0.9,17,3,False,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
0AA4D68CB9DA,USER_004,107.93,-0.1597,False,119.58829999999999,72.9829289022245,300,0,1,13,Clothing,0.4,10,4,False,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
B7BBEBE273BF,USER_004,122.49,0.0398,False,119.58829999999999,72.9829289022245,300,0,1,14,Jewelry,0.9,22,4,False,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
5B1F4BC2AFE5,USER_004,47.66,-0.9855,False,119.58829999999999,72.9829289022245,300,0,2,15,Jewelry,0.9,3,5,True,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
18EDD41E683F,USER_004,50.3,-0.9494,False,119.58829999999999,72.9829289022245,300,0,3,16,Jewelry,0.9,5,5,True,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
E1E704192EE1,USER_004,328.7,2.8652,True,119.58829999999999,72.9829289022245,300,0,4,16,Jewelry,0.9,6,5,True,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
3C517E7D0510,USER_004,208.6,1.2196,False,119.58829999999999,72.9829289022245,300,0,4,17,Jewelry,0.9,15,5,True,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
FAE45E79F623,USER_004,259.91,1.9227,False,119.58829999999999,72.9829289022245,300,0,1,17,Clothing,0.4,9,6,True,"Miami, FL",True,1.6413563448058897,2026-02-25T00:04:56.252252
C5545DA9CBB7,USER_004,44.66,-1.0267,False,119.58829999999999,72.9829289022245,300,0,2,18,Jewelry,0.9,14,6,True,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
D182368915B1,USER_004,67.82,-0.7093,False,119.58829999999999,72.9829289022245,300,0,2,18,Coffee Shops,0.05,3,0,False,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
8AA028FFB4D3,USER_004,92.54,-0.3706,False,119.58829999999999,72.9829289022245,300,0,3,19,Clothing,0.4,6,0,False,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
CF745430194C,USER_004,374.11,3.4874,True,119.58829999999999,72.9829289022245,300,0,3,17,Jewelry,0.9,11,0,False,"Houston, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
35108222E498,USER_004,168.75,0.6736,False,119.58829999999999,72.9829289022245,300,0,4,18,Retail,0.3,13,0,False,"Dallas, TX",True,1.6413563448058897,2026-02-25T00:04:56.252252
117E470E4FEB,USER_004,105.42,-0.1941,False,119.58829999999999,72.9829289022245,300,0,4,18,Jewelry,0.9,17,0,False,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
51D135621DB9,USER_004,242.09,1.6785,False,119.58829999999999,72.9829289022245,300,0,5,19,Jewelry,0.9,20,0,False,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
8539F4B8CE5E,USER_004,229.5,1.506,False,119.58829999999999,72.9829289022245,300,0,6,19,Jewelry,0.9,21,0,False,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
CC673DCECD00,USER_004,346.52,3.1094,True,119.58829999999999,72.9829289022245,300,1,7,20,Clothing,0.4,21,0,False,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
FC3ED94D2A1C,USER_004,26.0,-1.2823,False,119.58829999999999,72.9829289022245,300,2,8,21,Jewelry,0.9,22,0,False,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
A039A0A19102,USER_004,114.65,-0.0677,False,119.58829999999999,72.9829289022245,300,0,4,19,Clothing,0.4,18,1,False,"Seattle, WA",False,1.6413563448058897,2026-02-25T00:04:56.252252
E4F25CE887FA,USER_005,134.79,-0.649,False,234.39299999999997,153.4669114108749,300,0,0,0,Gas Stations,0.1,11,3,False,"Dallas, TX",True,2.170620868756388,2026-02-25T00:04:56.252252
459120482453,USER_005,463.75,1.4945,False,234.39299999999997,153.4669114108749,300,1,1,1,Gas Stations,0.1,11,3,False,"Chicago, IL",False,2.170620868756388,2026-02-25T00:04:56.252252
D3014F3CF926,USER_005,231.67,-0.0177,False,234.39299999999997,153.4669114108749,300,0,2,2,Electronics,0.7,14,3,False,"Seattle, WA",True,2.170620868756388,2026-02-25T00:04:56.252252
4A7069E05B68,USER_005,105.35,-0.8409,False,234.39299999999997,153.4669114108749,300,0,3,3,Gas Stations,0.1,3,4,False,"Dallas, TX",True,2.170620868756388,2026-02-25T00:04:56.252252
8F903FC87CDD,USER_005,130.46,-0.6772,False,234.39299999999997,153.4669114108749,300,0,4,4,Gas Stations,0.1,4,4,False,"Seattle, WA",True,2.170620868756388,2026-02-25T00:04:56.252252
9ACC9FE16E16,USER_005,273.11,0.2523,False,234.39299999999997,153.4669114108749,300,0,5,5,Clothing,0.4,10,4,False,"Chicago, IL",False,2.170620868756388,2026-02-25T00:04:56.252252
7A63377D2615,USER_005,121.47,-0.7358,False,234.39299999999997,153.4669114108749,300,1,6,6,Clothing,0.4,10,4,False,"Chicago, IL",False,2.170620868756388,2026-02-25T00:04:56.252252
289113E02D02,USER_005,87.76,-0.9555,False,234.39299999999997,153.4669114108749,300,0,5,7,Gas Stations,0.1,12,4,False,"Chicago, IL",False,2.170620868756388,2026-02-25T00:04:56.252252
766EE2C908CA,USER_005,103.33,-0.854,False,234.39299999999997,153.4669114108749,300,1,6,8,Clothing,0.4,12,4,False,"Dallas, TX",True,2.170620868756388,2026-02-25T00:04:56.252252
9C70995801C7,USER_005,166.85,-0.4401,False,234.39299999999997,153.4669114108749,300,0,5,9,Gas Stations,0.1,3,5,True,"Dallas, TX",True,2.170620868756388,2026-02-25T00:04:56.252252
069CB4ED9FDA,USER_005,202.37,-0.2087,False,234.39299999999997,153.4669114108749,300,1,6,10,Clothing,0.4,4,5,True,"Seattle, WA",True,2.170620868756388,2026-02-25T00:04:56.252252
87D92D142403,USER_005,170.34,-0.4174,False,234.39299999999997,153.4669114108749,300,0,2,11,Gas Stations,0.1,13,5,True,"Chicago, IL",False,2.170620868756388,2026-02-25T00:04:56.252252
4990C88E44AA,USER_005,234.37,-0.0001,False,234.39299999999997,153.4669114108749,300,0,3,12,Jewelry,0.9,17,5,True,"Dallas, TX",True,2.170620868756388,2026-02-25T00:04:56.252252
91AF14923DAB,USER_005,203.82,-0.1992,False,234.39299999999997,153.4669114108749,300,0,4,13,Gas Stations,0.1,19,5,True,"Chicago, IL",False,2.170620868756388,2026-02-25T00:04:56.252252
9BA01C70445E,USER_005,504.94,1.7629,False,234.39299999999997,153.4669114108749,300,0,5,14,Clothing,0.4,20,5,True,"Dallas, TX",True,2.170620868756388,2026-02-25T00:04:56.252252
BCAB56F494D1,USER_005,200.9,-0.2182,False,234.39299999999997,153.4669114108749,300,0,4,15,Clothing,0.4,4,6,True,"Seattle, WA",True,2.170620868756388,2026-02-25T00:04:56.252252
FA7EF03AA8B2,USER_005,284.94,0.3294,False,234.39299999999997,153.4669114108749,300,0,5,16,Gas Stations,0.1,7,6,True,"Dallas, TX",True,2.170620868756388,2026-02-25T00:04:56.252252
A2BE1EBE6589,USER_005,123.9,-0.72,False,234.39299999999997,153.4669114108749,300,1,6,17,Clothing,0.4,7,6,True,"Seattle, WA",True,2.170620868756388,2026-02-25T00:04:56.252252
70EEF41ED9F0,USER_005,259.87,0.166,False,234.39299999999997,153.4669114108749,300,0,4,18,Clothing,0.4,19,6,True,"Chicago, IL",False,2.170620868756388,2026-02-25T00:04:56.252252
2FB529ED6C52,USER_005,194.41,-0.2605,False,234.39299999999997,153.4669114108749,300,0,4,19,Gas Stations,0.1,2,0,False,"Dallas, TX",True,2.170620868756388,2026-02-25T00:04:56.252252
C6E51F7A8B96,USER_005,122.14,-0.7314,False,234.39299999999997,153.4669114108749,300,0,0,20,Gas Stations,0.1,2,1,False,"Dallas, TX",True,2.170620868756388,2026-02-25T00:04:56.252252
6CE0EBCA9504,USER_005,217.47,-0.1103,False,234.39299999999997,153.4669114108749,300,0,1,21,Coffee Shops,0.05,11,1,False,"Chicago, IL",False,2.170620868756388,2026-02-25T00:04:56.252252
C46FCDCF8B08,USER_005,553.63,2.0802,True,234.39299999999997,153.4669114108749,300,0,2,22,Clothing,0.4,19,1,False,"Chicago, IL",False,2.170620868756388,2026-02-25T00:04:56.252252
73CAD9477A7D,USER_005,355.11,0.7866,False,234.39299999999997,153.4669114108749,300,0,2,23,Clothing,0.4,5,2,False,"Seattle, WA",True,2.170620868756388,2026-02-25T00:04:56.252252
61F1AB97CB87,USER_005,222.78,-0.0757,False,234.39299999999997,153.4669114108749,300,0,2,24,Gas Stations,0.1,18,2,False,"Seattle, WA",True,2.170620868756388,2026-02-25T00:04:56.252252
F720EF51E46B,USER_005,206.62,-0.181,False,234.39299999999997,153.4669114108749,300,0,2,25,Restaurants,0.2,20,2,False,"Seattle, WA",True,2.170620868756388,2026-02-25T00:04:56.252252
659A49D49725,USER_005,619.51,2.5094,True,234.39299999999997,153.4669114108749,300,0,3,26,Clothing,0.4,22,2,False,"Dallas, TX",True,2.170620868756388,2026-02-25T00:04:56.252252
F8D8F74E7B49,USER_005,466.92,1.5152,False,234.39299999999997,153.4669114108749,300,0,3,27,Gas Stations,0.1,6,3,False,"Chicago, IL",False,2.170620868756388,2026-02-25T00:04:56.252252
7368DAB42D29,USER_005,635.63,2.6145,True,234.39299999999997,153.4669114108749,300,0,4,27,Gas Stations,0.1,11,3,False,"Seattle, WA",True,2.170620868756388,2026-02-25T00:04:56.252252
2185B76C0D2A,USER_005,128.7,-0.6887,False,234.39299999999997,153.4669114108749,300,0,2,25,Gas Stations,0.1,3,4,False,"Seattle, WA",True,2.170620868756388,2026-02-25T00:04:56.252252
EFA39B4C26C9,USER_005,141.87,-0.6029,False,234.39299999999997,153.4669114108749,300,1,3,26,Clothing,0.4,4,4,False,"Chicago, IL",False,2.170620868756388,2026-02-25T00:04:56.252252
1D885D064D4D,USER_005,270.74,0.2368,False,234.39299999999997,153.4669114108749,300,0,3,26,Gas Stations,0.1,6,4,False,"Dallas, TX",True,2.170620868756388,2026-02-25T00:04:56.252252
66FAFEC2B8FA,USER_005,155.08,-0.5168,False,234.39299999999997,153.4669114108749,300,0,4,27,Gas Stations,0.1,10,4,False,"Dallas, TX",True,2.170620868756388,2026-02-25T00:04:56.252252
7AD404799C00,USER_005,256.15,0.1418,False,234.39299999999997,153.4669114108749,300,0,4,24,Gas Stations,0.1,15,4,False,"Dallas, TX",True,2.170620868756388,2026-02-25T00:04:56.252252
1182F1622421,USER_005,826.08,3.8555,True,234.39299999999997,153.4669114108749,300,0,5,25,Gas Stations,0.1,16,4,False,"Dallas, TX",True,2.170620868756388,2026-02-25T00:04:56.252252
648ABA6A0582,USER_005,117.62,-0.7609,False,234.39299999999997,153.4669114108749,300,0,3,24,Retail,0.3,8,5,True,"Chicago, IL",False,2.170620868756388,2026-02-25T00:04:56.252252
4E2D19E3A0EB,USER_005,191.5,-0.2795,False,234.39299999999997,153.4669114108749,300,0,3,25,Jewelry,0.9,11,5,True,"Denver, CO",True,2.170620868756388,2026-02-25T00:04:56.252252
ED3E196B0079,USER_005,224.51,-0.0644,False,234.39299999999997,153.4669114108749,300,0,2,25,Gas Stations,0.1,17,5,True,"Seattle, WA",True,2.170620868756388,2026-02-25T00:04:56.252252
F16F606A8821,USER_005,310.19,0.4939,False,234.39299999999997,153.4669114108749,300,0,3,23,Clothing,0.4,23,5,True,"Seattle, WA",True,2.170620868756388,2026-02-25T00:04:56.252252
0CAA3D7D83E4,USER_005,116.62,-0.7674,False,234.39299999999997,153.4669114108749,300,0,3,21,Jewelry,0.9,9,6,True,"Chicago, IL",False,2.170620868756388,2026-02-25T00:04:56.252252
99B491E743A4,USER_005,190.03,-0.2891,False,234.39299999999997,153.4669114108749,300,0,4,22,Gas Stations,0.1,11,6,True,"Houston, TX",True,2.170620868756388,2026-02-25T00:04:56.252252
0B98FB734C2C,USER_005,84.25,-0.9783,False,234.39299999999997,153.4669114108749,300,0,3,22,Clothing,0.4,23,6,True,"Chicago, IL",False,2.170620868756388,2026-02-25T00:04:56.252252
D0F8035A6906,USER_005,277.22,0.2791,False,234.39299999999997,153.4669114108749,300,0,3,22,Clothing,0.4,2,0,False,"Chicago, IL",False,2.170620868756388,2026-02-25T00:04:56.252252
54CD0D3FEEBC,USER_005,206.34,-0.1828,False,234.39299999999997,153.4669114108749,300,1,4,23,Clothing,0.4,3,0,False,"Seattle, WA",True,2.170620868756388,2026-02-25T00:04:56.252252
805E6DAF4095,USER_005,78.87,-1.0134,False,234.39299999999997,153.4669114108749,300,0,5,24,Gas Stations,0.1,9,0,False,"Miami, FL",True,2.170620868756388,2026-02-25T00:04:56.252252
7006AD952E93,USER_005,182.09,-0.3408,False,234.39299999999997,153.4669114108749,300,0,4,25,Gas Stations,0.1,15,0,False,"Seattle, WA",True,2.170620868756388,2026-02-25T00:04:56.252252
F629B3EAA472,USER_005,678.5,2.8938,True,234.39299999999997,153.4669114108749,300,0,4,26,Gas Stations,0.1,0,1,False,"Chicago, IL",False,2.170620868756388,2026-02-25T00:04:56.252252
B9A455A075E5,USER_005,153.76,-0.5254,False,234.39299999999997,153.4669114108749,300,0,3,26,Gas Stations,0.1,4,1,False,"Dallas, TX",True,2.170620868756388,2026-02-25T00:04:56.252252
6A98177E7FD9,USER_005,184.09,-0.3278,False,234.39299999999997,153.4669114108749,300,0,2,26,Gas Stations,0.1,16,1,False,"Dallas, TX",True,2.170620868756388,2026-02-25T00:04:56.252252
8E2AF479C66D,USER_005,128.7,-0.6887,False,234.39299999999997,153.4669114108749,300,0,1,25,Retail,0.3,9,2,False,"Chicago, IL",False,2.170620868756388,2026-02-25T00:04:56.252252
1A48698BCAD8,USER_005,266.77,0.211,False,234.39299999999997,153.4669114108749,300,0,2,26,Clothing,0.4,12,2,False,"Dallas, TX",True,2.170620868756388,2026-02-25T00:04:56.252252
D3EAB528E6D2,USER_005,111.87,-0.7984,False,234.39299999999997,153.4669114108749,300,1,3,27,Clothing,0.4,12,2,False,"Miami, FL",True,2.170620868756388,2026-02-25T00:04:56.252252
365CAB692C7A,USER_005,265.3,0.2014,False,234.39299999999997,153.4669114108749,300,0,4,28,Gas Stations,0.1,14,2,False,"Chicago, IL",False,2.170620868756388,2026-02-25T00:04:56.252252
461066123067,USER_005,163.25,-0.4636,False,234.39299999999997,153.4669114108749,300,0,4,29,Clothing,0.4,17,2,False,"Dallas, TX",True,2.170620868756388,2026-02-25T00:04:56.252252
5F5CFE0BAF37,USER_005,81.27,-0.9978,False,234.39299999999997,153.4669114108749,300,1,5,30,Clothing,0.4,17,2,False,"Boston, MA",True,2.170620868756388,2026-02-25T00:04:56.252252
19232AC2BD05,USER_005,163.82,-0.4599,False,234.39299999999997,153.4669114108749,300,0,6,29,Clothing,0.4,20,2,False,"Seattle, WA",True,2.170620868756388,2026-02-25T00:04:56.252252
DDDC5879F950,USER_005,74.11,-1.0444,False,234.39299999999997,153.4669114108749,300,0,7,29,Grocery,0.15,1,3,False,"Seattle, WA",True,2.170620868756388,2026-02-25T00:04:56.252252
26BCAFB32454,USER_005,251.06,0.1086,False,234.39299999999997,153.4669114108749,300,1,8,30,Clothing,0.4,2,3,False,"Seattle, WA",True,2.170620868756388,2026-02-25T00:04:56.252252
7764FC47D5C9,USER_005,82.48,-0.9899,False,234.39299999999997,153.4669114108749,300,0,9,31,Gas Stations,0.1,4,3,False,"Dallas, TX",True,2.170620868756388,2026-02-25T00:04:56.252252
CFFD7594E648,USER_005,401.31,1.0876,False,234.39299999999997,153.4669114108749,300,0,6,30,Electronics,0.7,14,3,False,"Dallas, TX",True,2.170620868756388,2026-02-25T00:04:56.252252
61F487678E61,USER_005,119.05,-0.7516,False,234.39299999999997,153.4669114108749,300,0,5,31,Clothing,0.4,18,3,False,"Seattle, WA",True,2.170620868756388,2026-02-25T00:04:56.252252
14CC75780723,USER_005,188.26,-0.3006,False,234.39299999999997,153.4669114108749,300,0,2,30,Clothing,0.4,5,4,False,"Houston, TX",True,2.170620868756388,2026-02-25T00:04:56.252252
CEDE52C1187D,USER_005,130.66,-0.6759,False,234.39299999999997,153.4669114108749,300,0,3,30,Gas Stations,0.1,6,4,False,"Chicago, IL",False,2.170620868756388,2026-02-25T00:04:56.252252
EAA1BEAC9D0E,USER_005,528.81,1.9184,False,234.39299999999997,153.4669114108749,300,1,4,31,Gas Stations,0.1,7,4,False,"Dallas, TX",True,2.170620868756388,2026-02-25T00:04:56.252252
